Date,Open,High,Low,Close,Adj Close,Volume
2018-06-28,58.830002,60.334999,58.752499,60.215000,59.737202,33801200
2018-06-29,60.872501,61.000000,59.212502,59.224998,58.755051,39230000
2018-07-02,58.522499,60.597500,58.314999,60.560001,60.079464,35757200
2018-07-03,60.910000,60.970001,59.125000,59.209999,58.740181,22273200
2018-07-05,59.767502,60.732498,59.375000,60.682499,60.201000,30621600
2018-07-06,60.435001,61.917500,60.220001,61.832500,61.341869,29635200
2018-07-09,62.582500,62.680000,61.517502,62.312500,61.818066,30388000
2018-07-10,62.437500,63.535000,62.029999,63.312500,62.810123,36001600
2018-07-11,62.375000,62.724998,61.775002,61.882500,61.391468,36750800
2018-07-12,62.340000,63.292500,62.240002,62.807499,62.309128,34550800
2018-07-13,62.994999,62.994999,61.904999,62.330002,61.835423,24698800
2018-07-16,62.049999,62.584999,61.924999,62.049999,61.557644,19703600
2018-07-17,61.552502,63.575001,61.294998,63.422501,62.919250,36213600
2018-07-18,63.347500,63.487499,62.410000,62.924999,62.425697,27764000
2018-07-19,62.735001,63.347500,62.582500,63.007500,62.507549,23575200
2018-07-20,62.982498,63.375000,62.612499,62.722500,62.224804,22235200
2018-07-23,62.455002,62.472500,60.820000,62.352501,61.857742,30158400
2018-07-24,62.837502,63.712502,62.000000,62.177502,61.684128,35462000
2018-07-25,62.272499,63.095001,61.687500,62.967499,62.467861,31911200
2018-07-26,62.764999,64.082497,62.595001,63.709999,63.204472,32512400
2018-07-27,64.080002,64.150002,62.459999,63.005001,62.505062,29542000
2018-07-30,63.147499,63.207500,60.680000,61.032501,60.548222,34034000
2018-07-31,60.927502,61.970001,60.535000,61.215000,60.729279,28398800
2018-08-01,61.532501,62.090000,60.972500,61.617500,61.128578,28355600
2018-08-02,60.897499,62.695000,60.302502,62.654999,62.157841,26966800
2018-08-03,62.902500,63.264999,62.732498,63.025002,62.524910,21428800
2018-08-06,62.897499,63.542500,62.427502,63.507500,63.003574,20750800
2018-08-07,64.000000,64.425003,63.730000,64.237503,63.727783,25813200
2018-08-08,64.250000,65.059998,63.897499,64.605003,64.092361,26210000
2018-08-09,64.785004,64.812500,64.037498,64.114998,63.606262,20428000
2018-08-10,63.287498,64.025002,63.174999,63.697498,63.192070,25639600
2018-08-13,63.785000,65.250000,63.767502,64.029999,63.521935,37520800
2018-08-14,65.095001,65.500000,64.254997,65.357498,64.838890,46622000
2018-08-15,65.567497,65.910004,63.974998,64.769997,64.256058,59113600
2018-08-16,65.474998,65.500000,63.752499,64.360001,63.849308,80126000
2018-08-17,63.235001,63.242500,60.932499,61.205002,60.719345,114318800
2018-08-20,60.794998,63.299999,59.680000,61.959999,61.468357,85438800
2018-08-21,62.125000,63.375000,61.924999,63.330002,62.827488,67398800
2018-08-22,63.000000,65.754997,62.965000,65.705002,65.183655,74985600
2018-08-23,65.315002,67.370003,65.175003,66.709999,66.180672,72068400
2018-08-24,66.794998,68.202499,66.750000,68.055000,67.514999,53151200
2018-08-27,68.355003,69.724998,68.037498,68.974998,68.427689,50577600
2018-08-28,68.915001,69.144997,67.382500,68.595001,68.050713,47538400
2018-08-29,68.480003,69.875000,68.269997,69.622498,69.107834,42010800
2018-08-30,69.307503,70.430000,69.080002,69.452499,68.939110,34660800
2018-08-31,69.250000,70.300003,69.150002,70.169998,69.651291,30659200
2018-09-04,70.037498,71.305000,69.750000,70.925003,70.400711,39172000
2018-09-05,70.747498,71.105003,68.787498,69.605003,69.090492,39315600
2018-09-06,69.440002,69.464996,67.847504,68.180000,67.676003,32279600
2018-09-07,67.250000,69.232498,66.797501,67.964996,67.462585,29542000
2018-09-10,68.192497,68.982498,67.750000,68.682503,68.174782,22014000
2018-09-11,68.214996,69.099998,68.004997,68.199997,67.695839,24311200
2018-09-12,67.797501,67.995003,65.480003,67.050003,66.554359,41909200
2018-09-13,67.714996,68.750000,67.540001,67.834999,67.333542,30553600
2018-09-14,68.747498,69.775002,68.375000,69.107498,68.596649,38693600
2018-09-17,68.849998,69.345001,68.287498,68.482498,67.976250,20552800
2018-09-18,68.522499,69.559998,67.687500,67.754997,67.254135,29952000
2018-09-19,67.567497,68.175003,67.062500,67.995003,67.492371,22486000
2018-09-20,66.762497,67.190002,66.025002,66.570000,66.077896,43058400
2018-09-21,66.690002,67.150002,65.527496,65.862503,65.375648,43512800
2018-09-24,65.550003,66.459999,64.669998,66.425003,65.933983,29391200
2018-09-25,67.092499,67.355003,66.227501,67.102501,66.606483,28038800
2018-09-26,67.152496,67.559998,66.570000,66.730003,66.236710,26854800
2018-09-27,67.084999,67.300003,66.532501,66.849998,66.355827,21442800
2018-09-28,68.182503,70.480003,67.900002,70.254997,69.735657,70939600
2018-10-01,71.040001,73.014999,70.650002,72.339996,71.805244,62206000
2018-10-02,72.062500,73.190002,71.394997,71.620003,71.090591,38396400
2018-10-03,72.330002,72.404999,70.632500,71.682503,71.152603,32055200
2018-10-04,71.317497,71.562500,69.044998,69.822502,69.306358,39122000
2018-10-05,69.572502,70.199997,66.885002,67.464996,66.966278,42663600
2018-10-08,66.625000,67.790001,65.019997,66.442497,65.951355,40861200
2018-10-09,66.235001,67.190002,65.699997,66.385002,65.894264,27350000
2018-10-10,65.315002,65.777496,61.400002,61.422501,60.968452,68494000
2018-10-11,60.542500,61.889999,58.564999,58.782501,58.347965,72543600
2018-10-12,61.377499,62.384998,59.912498,61.634998,61.179379,60823600
2018-10-15,61.500000,61.500000,58.834999,58.845001,58.410011,44976000
2018-10-16,59.982498,61.570000,59.485001,61.457500,61.003208,40871200
2018-10-17,62.084999,62.470001,60.270000,60.764999,60.315807,32966800
2018-10-18,61.465000,61.852501,59.272499,59.882500,59.439838,52402000
2018-10-19,60.439999,60.637501,56.924999,57.292500,56.868984,61360800
2018-10-22,57.820000,58.830002,56.767502,57.805000,57.377701,36884400
2018-10-23,55.107498,56.047501,54.177502,55.264999,54.856476,62643600
2018-10-24,54.877499,55.347500,49.712502,49.852501,49.483986,88428800
2018-10-25,48.867500,52.437500,48.419998,51.959999,51.575897,95172000
2018-10-26,49.577499,51.209999,48.279999,49.572498,49.206055,66478400
2018-10-29,50.997501,51.032501,44.002499,46.404999,46.061970,75801600
2018-10-30,46.637501,50.849998,46.404999,50.750000,50.374847,80719200
2018-10-31,52.412498,53.147499,51.002499,52.707500,52.317875,74577200
2018-11-01,53.075001,54.622501,51.797501,54.527500,54.124420,56652800
2018-11-02,54.432499,55.500000,52.552502,53.730000,53.332813,45296000
2018-11-05,53.597500,53.832500,51.320000,52.942501,52.551140,37933200
2018-11-06,52.862499,53.712502,52.389999,52.764999,52.374954,29901200
2018-11-07,53.437500,54.352501,52.794998,53.447498,53.052406,48381200
2018-11-08,52.849998,52.857498,50.957500,51.497501,51.116825,51135200
2018-11-09,50.599998,52.330002,50.259998,51.417500,51.037415,41324000
2018-11-12,50.494999,50.717499,47.165001,47.384998,47.034718,61711600
2018-11-13,48.372501,51.052502,48.310001,49.827499,49.459160,64471200
2018-11-14,51.575001,51.720001,48.207500,49.297501,48.933079,52658000
2018-11-15,49.237499,51.325001,48.875000,50.597500,50.223473,84070800
2018-11-16,40.830002,42.665001,40.402500,41.107498,40.803623,196352000
2018-11-19,40.447498,40.455002,36.157501,36.174999,35.907589,169782000
2018-11-20,33.514999,38.564999,33.327499,37.270000,36.994495,169203200
2018-11-21,38.654999,38.825001,35.902500,36.177502,35.910072,102549600
2018-11-23,35.827499,37.397499,35.697498,36.250000,35.982037,41196800
2018-11-26,37.472500,38.367500,36.639999,38.262501,37.979660,81483200
2018-11-27,38.000000,39.252499,37.637501,38.432499,38.148399,73806000
2018-11-28,39.619999,40.070000,38.282501,40.017502,39.721687,80452400
2018-11-29,40.000000,40.375000,39.035000,39.340000,39.088261,54917200
2018-11-30,39.437500,40.965000,38.930000,40.857498,40.596046,72956400
2018-12-03,43.150002,43.669998,41.834999,42.509998,42.237980,89080400
2018-12-04,42.060001,42.110001,39.125000,39.277500,39.026165,81211200
2018-12-06,37.860001,39.622501,37.702499,39.572498,39.319271,69230800
2018-12-07,39.615002,39.717499,36.404999,36.902500,36.666359,68167600
2018-12-10,36.450001,38.215000,36.412498,37.965000,37.722061,62947200
2018-12-11,38.889999,38.972500,36.250000,37.047501,36.810432,67191200
2018-12-12,37.105000,38.195000,36.205002,37.224998,36.986794,65413600
2018-12-13,37.697498,38.345001,36.860001,37.222500,36.984306,47138400
2018-12-14,36.802502,37.647499,36.375000,36.612499,36.378212,47182000
2018-12-17,36.310001,37.037498,35.310001,35.895000,35.665298,66286800
2018-12-18,36.337502,37.582500,36.062500,36.735001,36.499935,56437200
2018-12-19,36.395000,36.935001,34.107498,34.627499,34.405910,74536400
2018-12-20,34.542500,35.450001,33.172501,33.775002,33.558876,74958800
2018-12-21,34.042500,34.375000,32.115002,32.392502,32.185223,86374000
2018-12-24,31.622499,32.494999,31.125000,31.770000,31.566706,46384000
2018-12-26,32.235001,33.285000,31.115000,33.275002,33.062073,69510000
2018-12-27,32.747501,33.095001,31.295000,32.792500,32.582657,63704400
2018-12-28,33.000000,34.347500,32.577499,33.412498,33.198685,62872800
2018-12-31,33.849998,34.177502,33.064999,33.375000,33.161427,46514000
2019-01-02,32.660000,34.619999,32.512501,34.055000,33.837086,50875200
2019-01-03,33.447498,33.790001,31.922501,31.997499,31.792746,70555200
2019-01-04,32.735001,34.432499,32.424999,34.047501,33.829632,58562000
2019-01-07,34.625000,36.222500,34.107498,35.849998,35.620594,70916000
2019-01-08,36.672501,36.695000,34.224998,34.957500,34.733807,78601600
2019-01-09,35.474998,36.122501,34.965000,35.645000,35.416916,61726000
2019-01-10,35.450001,36.395000,34.840000,36.307499,36.075161,52315600
2019-01-11,36.082500,37.437500,35.802502,37.207500,36.969410,87476400
2019-01-14,36.680000,37.865002,36.442501,37.610001,37.369331,73016800
2019-01-15,37.939999,38.337502,37.282501,37.467499,37.227745,61701200
2019-01-16,37.742500,38.075001,37.154999,37.209999,36.971897,47010400
2019-01-17,36.877499,38.332500,36.602501,37.930000,37.687286,49343600
2019-01-18,38.432499,39.494999,37.912498,39.232498,38.981457,65133600
2019-01-22,38.927502,39.044998,36.887501,37.192501,36.954502,66155200
2019-01-23,37.750000,38.645000,37.007500,37.322498,37.083672,59102000
2019-01-24,38.174999,39.637501,38.127499,39.459999,39.207489,70897200
2019-01-25,38.860001,40.220001,37.825001,40.037498,39.781296,115457200
2019-01-28,34.137501,35.410000,32.750000,34.502499,34.281719,251152800
2019-01-29,34.037498,34.525002,32.752499,32.900002,32.689476,115393200
2019-01-30,33.667500,34.492500,32.865002,34.347500,34.127712,97422800
2019-01-31,34.314999,36.297501,34.095001,35.937500,35.707535,84285200
2019-02-01,36.125000,36.697498,35.645000,36.182499,35.950966,62504800
2019-02-04,36.342499,37.669998,36.119999,37.294998,37.056351,52859200
2019-02-05,37.415001,37.857498,37.075001,37.487499,37.247616,54242400
2019-02-06,37.822498,38.900002,37.767502,38.250000,38.005230,70246400
2019-02-07,37.782501,37.805000,36.422501,36.855000,36.619160,63712000
2019-02-08,36.177502,37.150002,36.032501,37.042500,36.805462,46160400
2019-02-11,36.597500,37.145000,36.125000,36.612499,36.378212,49518000
2019-02-12,37.000000,37.950001,36.855000,37.792500,37.550663,59106000
2019-02-13,38.090000,38.957500,37.952499,38.220001,37.975426,60537200
2019-02-14,38.209999,38.917500,37.775002,38.632500,38.385292,82726400
2019-02-15,40.737499,40.967499,39.105000,39.334999,39.083294,151674800
2019-02-19,39.227501,39.972500,39.035000,39.160000,38.909416,55189200
2019-02-20,39.455002,40.314999,39.342499,39.637501,39.383862,54098800
2019-02-21,39.764999,40.012501,38.794998,38.942501,38.693306,44854800
2019-02-22,39.465000,39.987499,39.327499,39.797501,39.542843,40174000
2019-02-25,40.639999,41.320000,39.584999,39.672501,39.418633,65602000
2019-02-26,39.625000,40.189999,38.937500,39.275002,39.023682,48846400
2019-02-27,39.130001,39.397499,38.277500,38.852501,38.603874,50025600
2019-02-28,38.750000,38.974998,38.340000,38.564999,38.357712,32494400
2019-03-01,39.067501,39.537498,38.480000,39.112499,38.902271,35718800
2019-03-04,39.500000,39.730000,38.625000,39.195000,38.984325,40999200
2019-03-05,39.037498,39.514999,38.490002,39.130001,38.919682,36292400
2019-03-06,39.040001,39.125000,37.985001,38.012501,37.808186,40352400
2019-03-07,37.775002,37.872501,36.849998,37.314999,37.114429,45010400
2019-03-08,36.415001,37.767502,36.200001,37.660000,37.457581,42241600
2019-03-11,37.897499,40.514999,37.422501,40.285000,40.068466,85972800
2019-03-12,40.564999,41.097500,39.797501,40.630001,40.411613,57957600
2019-03-13,41.007500,42.450001,40.932499,42.154999,41.928410,76890000
2019-03-14,42.247501,42.367500,41.312500,41.389999,41.167526,51938400
2019-03-15,41.825001,42.882500,41.790001,42.452499,42.224316,66148400
2019-03-18,42.770000,43.312500,41.965000,42.237499,42.010475,48699200
2019-03-19,43.189999,44.375000,43.020000,43.927502,43.691391,85497200
2019-03-20,44.220001,44.757500,43.250000,43.599998,43.365646,71914800
2019-03-21,43.832500,46.250000,43.782501,45.985001,45.737835,82431200
2019-03-22,45.709999,46.200001,44.235001,44.375000,44.136486,74764400
2019-03-25,43.965000,44.612499,42.777500,43.445000,43.211491,52521200
2019-03-26,44.872501,45.437500,43.650002,44.217499,43.979832,70350800
2019-03-27,44.474998,44.942501,43.424999,44.125000,43.887825,47437200
2019-03-28,44.387501,44.974998,43.777500,44.312500,44.074318,48026400
2019-03-29,44.985001,45.134998,44.477501,44.889999,44.648712,45689600
2019-04-01,45.814999,45.875000,45.092499,45.570000,45.325062,48382400
2019-04-02,45.812500,46.197498,45.380001,45.750000,45.504086,44092000
2019-04-03,46.250000,47.750000,46.200001,47.154999,46.901543,78350400
2019-04-04,47.000000,47.492500,46.432499,47.064999,46.812023,45737600
2019-04-05,47.500000,47.912498,47.132500,47.737499,47.480911,48174400
2019-04-08,47.430000,48.200001,47.187500,47.947498,47.689774,42419200
2019-04-09,47.610001,47.722500,46.889999,47.314999,47.060677,43997200
2019-04-10,47.307499,48.285000,47.262501,48.025002,47.766865,44477200
2019-04-11,48.049999,48.367500,47.387501,47.884998,47.627617,37460000
2019-04-12,48.275002,48.314999,47.415001,47.502499,47.247169,47170800
2019-04-15,47.424999,47.474998,45.775002,46.174999,45.926807,44009200
2019-04-16,46.570000,47.242500,46.240002,47.052502,46.799595,39496400
2019-04-17,47.404999,47.615002,46.597500,46.822498,46.570827,35100400
2019-04-18,46.889999,47.232498,46.294998,46.575001,46.324661,38098800
2019-04-22,46.337502,47.275002,46.020000,47.117500,46.864239,27993600
2019-04-23,47.250000,47.982498,47.152500,47.667500,47.411289,34685600
2019-04-24,47.772499,48.202499,47.160000,47.792500,47.535610,31820400
2019-04-25,47.387501,47.612499,45.924999,46.727501,46.476337,49929600
2019-04-26,45.177502,45.222500,43.325001,44.522499,44.283192,86898800
2019-04-29,44.602501,45.112499,43.875000,44.832500,44.591522,39192000
2019-04-30,44.507500,45.507500,44.314999,45.250000,45.006783,36292000
2019-05-01,45.777500,46.202499,45.115002,45.117500,44.875000,35428000
2019-05-02,45.215000,46.217499,44.779999,45.797501,45.551334,39468400
2019-05-03,45.882500,45.982498,45.132500,45.752499,45.506580,33682400
2019-05-06,43.875000,45.084999,43.500000,44.962502,44.720833,42217600
2019-05-07,44.474998,44.474998,42.792500,43.277500,43.044888,55522000
2019-05-08,43.000000,44.287498,42.880001,43.480000,43.246288,41916800
2019-05-09,42.785000,42.882500,41.349998,42.547501,42.318817,66024800
2019-05-10,42.237499,42.897499,41.000000,42.205002,41.978146,56950000
2019-05-13,40.875000,41.107498,39.452499,39.612499,39.399582,65691200
2019-05-14,40.012501,40.865002,39.622501,40.509998,40.292252,52488000
2019-05-15,39.950001,40.262501,39.352501,39.895000,39.680565,50232000
2019-05-16,39.840000,40.477501,39.412498,40.047501,39.832249,78108800
2019-05-17,39.625000,40.927502,38.735001,39.132500,38.922161,102206800
2019-05-20,38.137501,38.692501,37.687500,37.937500,37.733582,57206400
2019-05-21,38.549999,38.924999,38.160000,38.764999,38.556637,36184800
2019-05-22,38.375000,38.637501,37.939999,38.049999,37.845486,32586800
2019-05-23,37.422501,37.422501,36.227501,36.830002,36.632042,59184400
2019-05-24,37.020000,37.375000,36.220001,36.287498,36.092457,35758400
2019-05-28,36.465000,36.794998,35.812500,35.832500,35.639896,42835600
2019-05-29,35.352501,35.705002,34.735001,35.084999,34.896416,55980000
2019-05-30,35.077499,35.437500,34.392502,34.777500,34.630058,39430000
2019-05-31,34.285000,34.962502,33.847500,33.865002,33.721424,38972000
2019-06-03,33.977501,34.367500,33.150002,33.445000,33.303204,47864400
2019-06-04,34.090000,35.802502,33.867500,35.750000,35.598427,64183600
2019-06-05,36.492500,36.547501,34.955002,35.320000,35.170254,51161600
2019-06-06,35.362499,36.192501,35.337502,35.945000,35.792606,40814000
2019-06-07,36.005001,36.720001,35.812500,36.375000,36.220779,34885600
2019-06-10,36.939999,37.797501,36.939999,37.107498,36.950172,40278000
2019-06-11,37.709999,38.090000,37.290001,37.687500,37.527714,38387200
2019-06-12,37.250000,37.312500,36.397499,36.549999,36.395042,35889200
2019-06-13,36.772499,37.250000,36.595001,37.064999,36.907856,30808000
2019-06-14,36.127499,36.372501,35.709999,36.160000,36.006691,39442800
2019-06-17,36.142502,36.630001,35.912498,36.257500,36.103775,27604000
2019-06-18,36.875000,38.777500,36.764999,38.220001,38.057953,58192000
2019-06-19,38.575001,38.689999,38.017502,38.279999,38.117706,33164400
2019-06-20,39.192501,39.332500,38.380001,38.525002,38.361668,35016800
2019-06-21,38.375000,38.869999,37.875000,37.939999,37.779140,43442800
2019-06-24,38.154999,38.462502,37.680000,38.165001,38.003197,28294800
2019-06-25,38.215000,38.970001,37.842499,37.869999,37.709435,31186800
2019-06-26,39.152500,40.430000,39.022499,39.814999,39.646191,58407200
2019-06-27,40.677502,41.000000,40.314999,40.807499,40.634491,44544000
2019-06-28,41.250000,41.342499,40.587502,41.057499,40.883430,39766800
2019-07-01,43.142502,43.487499,41.165001,41.542500,41.366367,70975600
2019-07-02,41.375000,41.587502,40.424999,40.557499,40.385551,40022800
2019-07-03,40.792500,40.849998,40.084999,40.687500,40.514996,24663600
2019-07-05,40.099998,40.145000,39.419998,40.057499,39.887665,39655200
2019-07-08,39.457500,39.647499,39.000000,39.302502,39.135872,32978800
2019-07-09,38.877499,39.610001,38.750000,39.327499,39.160759,34286000
2019-07-10,39.764999,40.592499,39.625000,40.014999,39.845352,45207600
2019-07-11,40.750000,41.980000,40.375000,41.570000,41.393753,68256000
2019-07-12,41.849998,42.617500,41.849998,41.902500,41.724846,50639200
2019-07-15,42.115002,42.277500,41.532501,41.817501,41.640205,28984000
2019-07-16,41.667500,42.042500,41.209999,41.770000,41.592907,34144400
2019-07-17,41.787498,42.497501,41.492500,42.427502,42.247627,34820400
2019-07-18,42.532501,43.177502,41.962502,42.544998,42.364624,44219200
2019-07-19,42.930000,42.994999,42.049999,42.110001,41.931469,34489600
2019-07-22,42.325001,42.959999,42.250000,42.830002,42.648418,31594000
2019-07-23,43.224998,43.935001,43.067501,43.915001,43.728813,42817600
2019-07-24,44.349998,44.722500,43.584999,44.665001,44.475624,36623600
2019-07-25,44.247501,44.375000,43.110001,43.345001,43.161232,39270000
2019-07-26,43.617500,44.237499,43.617500,43.767502,43.581936,27416000
2019-07-29,43.695000,43.867500,42.817501,43.705002,43.519707,24816000
2019-07-30,43.237499,43.985001,43.092499,43.862499,43.676537,19777200
2019-07-31,43.544998,43.555000,41.755001,42.180000,42.001171,35941600
2019-08-01,42.285000,43.195000,40.705002,41.230000,41.055202,42121200
2019-08-02,40.297501,40.994999,39.820000,40.297501,40.126656,42834800
2019-08-05,38.450001,38.462502,37.224998,37.697498,37.537670,58915600
2019-08-06,38.450001,38.907501,37.607498,38.087502,37.926018,36127200
2019-08-07,37.474998,38.592499,37.299999,38.472500,38.309387,37256000
2019-08-08,39.052502,39.577499,38.474998,39.564999,39.397255,30930000
2019-08-09,39.152500,39.187500,38.037498,38.544998,38.381573,34181600
2019-08-12,38.020000,38.544998,37.642502,37.862499,37.701977,27920000
2019-08-13,37.847500,39.474998,37.455002,39.012501,38.847103,35195600
2019-08-14,38.125000,38.237499,37.077499,37.517502,37.358444,41988000
2019-08-15,37.707500,37.907501,36.847500,37.192501,37.034813,47720000
2019-08-16,39.837502,40.384998,39.220001,39.889999,39.720875,100796000
2019-08-19,41.029999,42.855000,40.867500,42.695000,42.513981,81511200
2019-08-20,42.639999,42.645000,41.755001,41.967499,41.789566,46318800
2019-08-21,42.632500,43.362499,42.415001,42.807499,42.626007,42724400
2019-08-22,42.904999,43.332500,42.474998,42.869999,42.688240,30348800
2019-08-23,42.099998,42.647499,40.410000,40.610001,40.437820,56805600
2019-08-26,41.402500,41.645000,40.977501,41.362499,41.187138,31820800
2019-08-27,41.747501,41.775002,40.154999,40.450001,40.278507,29096800
2019-08-28,40.145000,40.834999,39.750000,40.305000,40.173843,25561200
2019-08-29,41.224998,42.075001,41.189999,41.750000,41.614143,35797600
2019-08-30,42.215000,42.715000,41.695000,41.877499,41.741226,29061600
2019-09-03,41.145000,41.477501,40.812500,41.042500,40.908947,29614000
2019-09-04,41.652500,42.264999,41.652500,42.189999,42.052708,22772800
2019-09-05,43.217499,44.997501,43.200001,44.935001,44.788784,69567600
2019-09-06,44.700001,45.272499,44.279999,44.662498,44.517166,37697600
2019-09-09,44.974998,45.994999,44.959999,45.125000,44.978161,41752400
2019-09-10,44.794998,46.062500,44.697498,45.794998,45.645973,35281200
2019-09-11,45.942501,46.567501,45.650002,46.082500,45.932541,36151200
2019-09-12,46.549999,47.099998,45.987499,46.067501,45.917599,32784000
2019-09-13,45.397499,45.770000,45.044998,45.485001,45.336987,32459200
2019-09-16,44.730000,45.400002,44.625000,45.052502,44.905899,23183200
2019-09-17,45.119999,45.310001,44.652500,45.267502,45.120197,22304800
2019-09-18,45.197498,45.355000,44.125000,44.994999,44.848583,25815200
2019-09-19,45.055000,45.240002,44.127499,44.235001,44.091053,24547600
2019-09-20,44.224998,44.462502,43.070000,43.172501,43.032009,35024400
2019-09-23,43.174999,44.167500,43.137501,43.709999,43.567764,24971200
2019-09-24,44.025002,44.322498,42.775002,43.132500,42.992149,31726800
2019-09-25,43.127499,44.755001,42.677502,44.557499,44.412506,30843200
2019-09-26,44.459999,44.547501,43.822498,44.334999,44.190727,23456400
2019-09-27,43.915001,44.424999,42.330002,42.939999,42.800274,36205600
2019-09-30,43.200001,43.619999,42.884998,43.517502,43.375889,18618400
2019-10-01,43.750000,45.250000,43.452499,43.500000,43.358452,36600800
2019-10-02,43.279999,43.400002,42.532501,43.259998,43.119232,29337200
2019-10-03,43.305000,45.389999,43.000000,45.327499,45.180008,45058800
2019-10-04,45.349998,45.787498,44.695000,45.492500,45.344467,26552400
2019-10-07,46.145000,47.084999,46.057499,46.082500,45.932541,48098400
2019-10-08,45.160000,45.160000,44.125000,44.307499,44.163322,44443600
2019-10-09,45.080002,45.674999,44.790001,45.177502,45.030495,29241200
2019-10-10,45.154999,46.270000,45.102501,45.757500,45.608604,30912400
2019-10-11,46.602501,47.334999,46.412498,46.497501,46.346191,44640400
2019-10-14,46.410000,46.842499,46.097500,46.632500,46.480759,20004000
2019-10-15,47.540001,49.822498,47.400002,49.092499,48.932743,66412400
2019-10-16,48.750000,49.805000,48.437500,48.552502,48.394505,42894400
2019-10-17,49.000000,49.452499,48.025002,48.572498,48.414444,26343600
2019-10-18,48.577499,48.904999,46.875000,47.622501,47.467533,30744000
2019-10-21,48.240002,49.137501,48.049999,49.002499,48.843048,26186800
2019-10-22,49.575001,50.632500,48.825001,48.902500,48.743374,32872000
2019-10-23,48.077499,48.915001,47.757500,48.772499,48.613789,27991600
2019-10-24,49.187500,49.552502,48.845001,49.215000,49.054855,23202000
2019-10-25,50.025002,51.345001,49.947498,51.134998,50.968605,42309200
2019-10-28,51.575001,52.224998,51.279999,51.697498,51.529270,33079200
2019-10-29,51.557499,51.622501,50.535000,50.730000,50.564919,21123600
2019-10-30,51.000000,51.057499,50.064999,50.750000,50.584858,20596000
2019-10-31,50.540001,50.750000,49.452499,50.255001,50.091473,20973200
2019-11-01,49.900002,50.972500,49.647499,50.647499,50.482693,28364000
2019-11-04,51.462502,52.750000,51.230000,52.625000,52.453751,37671600
2019-11-05,52.622501,52.884998,51.919998,52.402500,52.231979,30086800
2019-11-06,52.160000,52.417500,51.027500,51.907501,51.738590,26901200
2019-11-07,52.777500,52.924999,51.634998,52.084999,51.915512,28034000
2019-11-08,51.915001,52.262501,51.537498,51.945000,51.775974,18910000
2019-11-11,51.937500,52.277500,51.070000,52.044998,51.875641,24343600
2019-11-12,52.430000,52.965000,52.077499,52.402500,52.231979,28350400
2019-11-13,52.087502,52.365002,51.474998,52.142502,51.972828,30018800
2019-11-14,52.232498,52.470001,51.630001,52.447498,52.276833,51808000
2019-11-15,52.424999,52.945000,50.160000,51.047501,50.881393,105362800
2019-11-18,50.972500,53.337502,50.942501,53.070000,52.897312,57458800
2019-11-19,52.757500,52.994999,51.412498,51.997501,51.828304,41456400
2019-11-20,51.767502,53.637501,51.639999,52.794998,52.623207,47258800
2019-11-21,52.750000,53.310001,52.327499,52.544998,52.374008,28838800
2019-11-22,52.772499,53.240002,52.485001,52.722500,52.550941,22410000
2019-11-25,54.009998,55.352501,53.880001,55.302502,55.122547,50647600
2019-11-26,55.125000,55.172501,54.185001,54.250000,54.073467,38524400
2019-11-27,54.667500,55.012501,54.294998,54.560001,54.422585,21578400
2019-11-29,54.250000,54.535000,53.945000,54.185001,54.048534,14155600
2019-12-02,54.115002,54.250000,52.160000,52.312500,52.180744,37203600
2019-12-03,50.467499,51.955002,50.092499,51.915001,51.784248,46523200
2019-12-04,52.755001,52.980000,52.067501,52.355000,52.223137,27342400
2019-12-05,52.575001,52.732498,51.877499,52.185001,52.053574,18488400
2019-12-06,52.880001,53.372501,52.779999,53.042500,52.908905,23223600
2019-12-09,52.812500,53.592499,52.724998,53.042500,52.908905,21188000
2019-12-10,53.345001,54.014999,52.814999,53.494999,53.360268,25638800
2019-12-11,53.599998,54.389999,53.575001,54.334999,54.198154,23379600
2019-12-12,54.044998,56.200001,53.955002,56.017502,55.876419,40434800
2019-12-13,56.047501,57.244999,55.455002,55.997501,55.856468,45470400
2019-12-16,56.474998,57.014999,56.192501,56.287498,56.145733,32097600
2019-12-17,56.474998,57.299999,56.380001,57.072498,56.928753,32119600
2019-12-18,57.422501,57.985001,57.337502,57.377499,57.232986,34354800
2019-12-19,57.724998,59.000000,57.674999,58.865002,58.716747,44536000
2019-12-20,59.532501,60.097500,59.340000,59.842499,59.691784,60304400
2019-12-23,60.130001,60.452499,59.597500,59.705002,59.554630,35506000
2019-12-24,59.549999,59.827499,59.205002,59.654999,59.504749,13886400
2019-12-26,59.689999,60.080002,59.500000,59.797501,59.646896,18285200
2019-12-27,59.950001,60.084999,58.952499,59.217499,59.068352,25464400
2019-12-30,58.997501,59.049999,57.764999,58.080002,57.933723,25805600
2019-12-31,57.724998,58.919998,57.532501,58.825001,58.676846,23100400
2020-01-02,59.687500,59.977501,59.180000,59.977501,59.826443,23753600
2020-01-03,58.775002,59.457500,58.525002,59.017502,58.868866,20538400
2020-01-06,58.080002,59.317501,57.817501,59.264999,59.115730,26263600
2020-01-07,59.549999,60.442501,59.097500,59.982498,59.831425,31485600
2020-01-08,59.939999,60.509998,59.537498,60.095001,59.943645,27710800
2020-01-09,60.962502,61.482498,60.215000,60.755001,60.601986,25511200
2020-01-10,61.832500,62.137501,60.937500,61.080002,60.926163,31629600
2020-01-13,61.915001,63.247501,61.687500,62.994999,62.836342,31984000
